SKU,Week_Start,Units_Sold,Revenue,Seasonal_Naive_Forecast
SKU038,2025-04-21,63,248793.3,52.0
SKU038,2025-04-28,51,201404.1,56.0
SKU038,2025-05-05,67,264589.7,62.0
SKU038,2025-05-12,62,244844.2,66.0
SKU038,2025-05-19,76,300131.6,54.0
SKU038,2025-05-26,60,236946.0,67.0
SKU038,2025-06-02,62,244844.2,63.0
SKU038,2025-06-09,58,229047.8,65.0
SKU038,2025-06-16,60,236946.0,50.0
SKU038,2025-06-23,75,296182.5,74.0
SKU038,2025-06-30,57,225098.69999999998,52.0
SKU038,2025-07-07,57,225098.7,46.0
SKU038,2025-07-14,59,232996.9,54.0
SKU038,2025-07-21,50,197455.0,60.0
SKU038,2025-07-28,45,177709.5,52.0
SKU038,2025-08-04,42,165862.2,51.0
SKU038,2025-08-11,60,236946.0,51.0
SKU038,2025-08-18,47,185607.7,42.0
SKU038,2025-08-25,49,193505.9,48.0
SKU038,2025-09-01,48,189556.8,58.0
SKU038,2025-09-08,47,185607.7,47.0
SKU038,2025-09-15,40,157964.0,43.0
SKU038,2025-09-22,49,193505.9,37.0
SKU038,2025-09-29,40,157964.0,41.0
SKU038,2025-10-06,48,189556.8,37.0
SKU038,2025-10-13,44,173760.4,52.0
SKU038,2025-10-20,44,173760.4,45.0
SKU038,2025-10-27,37,146116.69999999998,55.0
SKU038,2025-11-03,50,197455.0,34.0
SKU038,2025-11-10,48,189556.8,52.0
SKU038,2025-11-17,61,240895.1,49.0
SKU038,2025-11-24,61,240895.1,34.0
SKU038,2025-12-01,39,154014.9,55.0
SKU038,2025-12-08,49,193505.9,56.0
SKU038,2025-12-15,49,193505.9,45.0
SKU038,2025-12-22,56,221149.59999999998,45.0
SKU038,2025-12-29,31,122422.1,57.0
SKU039,2024-01-01,24,170854.8,
SKU039,2024-01-08,16,113903.2,
SKU039,2024-01-15,16,113903.2,
SKU039,2024-01-22,20,142379.0,
SKU039,2024-01-29,27,192211.65,
SKU039,2024-02-05,21,149497.95,
SKU039,2024-02-12,28,199330.59999999998,
SKU039,2024-02-19,30,213568.5,
SKU039,2024-02-26,25,177973.75,
SKU039,2024-03-04,24,170854.8,
SKU039,2024-03-11,34,242044.3,
SKU039,2024-03-18,27,192211.65,
SKU039,2024-03-25,22,156616.9,
SKU039,2024-04-01,30,213568.5,
SKU039,2024-04-08,31,220687.45,
SKU039,2024-04-15,17,121022.15,
SKU039,2024-04-22,29,206449.55,
SKU039,2024-04-29,21,149497.95,
SKU039,2024-05-06,29,206449.55,
SKU039,2024-05-13,27,192211.65,
SKU039,2024-05-20,25,177973.75,
SKU039,2024-05-27,27,192211.65,
SKU039,2024-06-03,25,177973.75,
SKU039,2024-06-10,24,170854.8,
SKU039,2024-06-17,25,177973.75,
SKU039,2024-06-24,21,149497.94999999998,
SKU039,2024-07-01,21,149497.94999999998,
SKU039,2024-07-08,18,128141.09999999999,
SKU039,2024-07-15,18,128141.09999999999,
SKU039,2024-07-22,16,113903.2,
SKU039,2024-07-29,15,106784.25,
SKU039,2024-08-05,16,113903.2,
SKU039,2024-08-12,24,170854.8,
SKU039,2024-08-19,29,206449.55,
SKU039,2024-08-26,16,113903.2,
SKU039,2024-09-02,26,185092.69999999998,
SKU039,2024-09-09,22,156616.9,
SKU039,2024-09-16,22,156616.9,
SKU039,2024-09-23,24,170854.8,
SKU039,2024-09-30,16,113903.2,
SKU039,2024-10-07,9,64070.55,
SKU039,2024-10-14,18,128141.1,
SKU039,2024-10-21,19,135260.05,
SKU039,2024-10-28,21,149497.95,
SKU039,2024-11-04,24,170854.8,
SKU039,2024-11-11,18,128141.09999999999,
SKU039,2024-11-18,24,170854.8,
SKU039,2024-11-25,11,78308.45,
SKU039,2024-12-02,14,99665.29999999999,
SKU039,2024-12-09,17,121022.15,
SKU039,2024-12-16,13,92546.35,
SKU039,2024-12-23,16,113903.2,
SKU039,2024-12-30,13,92546.34999999999,24.0
SKU039,2025-01-06,25,177973.75,16.0
SKU039,2025-01-13,25,177973.75,16.0
SKU039,2025-01-20,24,170854.8,20.0
SKU039,2025-01-27,25,177973.75,27.0
SKU039,2025-02-03,26,185092.7,21.0
SKU039,2025-02-10,29,206449.55,28.0
SKU039,2025-02-17,18,128141.09999999999,30.0
SKU039,2025-02-24,28,199330.6,25.0
SKU039,2025-03-03,31,220687.45,24.0
SKU039,2025-03-10,20,142379.0,34.0
SKU039,2025-03-17,23,163735.85,27.0
SKU039,2025-03-24,20,142379.0,22.0
SKU039,2025-03-31,27,192211.65,30.0
SKU039,2025-04-07,24,170854.8,31.0
SKU039,2025-04-14,24,170854.8,17.0
SKU039,2025-04-21,18,128141.09999999999,29.0
SKU039,2025-04-28,23,163735.85,21.0
SKU039,2025-05-05,33,234925.35,29.0
SKU039,2025-05-12,29,206449.55,27.0
SKU039,2025-05-19,24,170854.8,25.0
SKU039,2025-05-26,20,142379.0,27.0
SKU039,2025-06-02,26,185092.7,25.0
SKU039,2025-06-09,26,185092.69999999998,24.0
SKU039,2025-06-16,32,227806.4,25.0
SKU039,2025-06-23,31,220687.44999999998,21.0
SKU039,2025-06-30,19,135260.05,21.0
SKU039,2025-07-07,24,170854.8,18.0
SKU039,2025-07-14,18,128141.09999999999,18.0
SKU039,2025-07-21,34,242044.3,16.0
SKU039,2025-07-28,23,163735.85,15.0
SKU039,2025-08-04,23,163735.85,16.0
SKU039,2025-08-11,20,142379.0,24.0
SKU039,2025-08-18,18,128141.1,29.0
SKU039,2025-08-25,13,92546.34999999999,16.0
SKU039,2025-09-01,17,121022.15,26.0
SKU039,2025-09-08,20,142379.0,22.0
SKU039,2025-09-15,18,128141.09999999999,22.0
SKU039,2025-09-22,25,177973.75,24.0
SKU039,2025-09-29,26,185092.69999999998,16.0
SKU039,2025-10-06,17,121022.15,9.0
SKU039,2025-10-13,16,113903.2,18.0
SKU039,2025-10-20,19,135260.05,19.0
SKU039,2025-10-27,18,128141.09999999999,21.0
SKU039,2025-11-03,18,128141.09999999999,24.0
SKU039,2025-11-10,24,170854.8,18.0
SKU039,2025-11-17,18,128141.1,24.0
SKU039,2025-11-24,13,92546.35,11.0
SKU039,2025-12-01,23,163735.85,14.0
SKU039,2025-12-08,15,106784.25,17.0
SKU039,2025-12-15,12,85427.4,13.0
SKU039,2025-12-22,21,149497.94999999998,16.0
SKU039,2025-12-29,12,85427.4,13.0
SKU040,2024-01-01,104,254858.24,
SKU040,2024-01-08,116,284264.95999999996,
SKU040,2024-01-15,105,257308.8,
SKU040,2024-01-22,92,225451.52,
SKU040,2024-01-29,118,289166.08,
SKU040,2024-02-05,117,286715.51999999996,
SKU040,2024-02-12,122,298968.32,
SKU040,2024-02-19,110,269561.6,
SKU040,2024-02-26,137,335726.72,
SKU040,2024-03-04,114,279363.83999999997,
SKU040,2024-03-11,140,343078.4,
SKU040,2024-03-18,173,423946.88,
SKU040,2024-03-25,147,360232.32,
SKU040,2024-04-01,109,267111.04,
SKU040,2024-04-08,126,308770.56,
SKU040,2024-04-15,131,321023.36,
SKU040,2024-04-22,117,286715.52,
SKU040,2024-04-29,119,291616.64,
SKU040,2024-05-06,125,306320.0,
SKU040,2024-05-13,108,264660.48,
SKU040,2024-05-20,119,291616.64,
SKU040,2024-05-27,135,330825.6,
SKU040,2024-06-03,128,313671.68,
SKU040,2024-06-10,128,313671.68,
SKU040,2024-06-17,124,303869.44,
SKU040,2024-06-24,97,237704.32,
SKU040,2024-07-01,103,252407.68,
SKU040,2024-07-08,116,284264.96,
SKU040,2024-07-15,102,249957.12,
SKU040,2024-07-22,109,267111.04,
SKU040,2024-07-29,109,267111.04,
SKU040,2024-08-05,103,252407.68,
SKU040,2024-08-12,109,267111.04,
SKU040,2024-08-19,110,269561.6,
SKU040,2024-08-26,85,208297.6,
SKU040,2024-09-02,94,230352.64,
SKU040,2024-09-09,109,267111.04,
SKU040,2024-09-16,89,218099.84,
SKU040,2024-09-23,84,205847.04,
SKU040,2024-09-30,91,223000.96,
SKU040,2024-10-07,93,227902.08,
SKU040,2024-10-14,96,235253.76,
SKU040,2024-10-21,92,225451.52,
SKU040,2024-10-28,89,218099.84,
SKU040,2024-11-04,114,279363.83999999997,
SKU040,2024-11-11,101,247506.56,
SKU040,2024-11-18,92,225451.52,
SKU040,2024-11-25,92,225451.52,
SKU040,2024-12-02,97,237704.32,
SKU040,2024-12-09,90,220550.4,
SKU040,2024-12-16,99,242605.44,
SKU040,2024-12-23,103,252407.68,
SKU040,2024-12-30,101,247506.56,104.0
SKU040,2025-01-06,115,281814.4,116.0
SKU040,2025-01-13,112,274462.72,105.0
SKU040,2025-01-20,101,247506.56,92.0
SKU040,2025-01-27,110,269561.6,118.0
SKU040,2025-02-03,102,249957.12,117.0
SKU040,2025-02-10,125,306320.0,122.0
SKU040,2025-02-17,111,272012.16000000003,110.0
SKU040,2025-02-24,136,333276.16,137.0
SKU040,2025-03-03,126,308770.56,114.0
SKU040,2025-03-10,146,357781.76,140.0
SKU040,2025-03-17,151,370034.56,173.0
SKU040,2025-03-24,120,294067.2,147.0
SKU040,2025-03-31,135,330825.6,109.0
SKU040,2025-04-07,122,298968.32,126.0
SKU040,2025-04-14,116,284264.95999999996,131.0
SKU040,2025-04-21,100,245056.0,117.0
SKU040,2025-04-28,136,333276.16,119.0
SKU040,2025-05-05,129,316122.24,125.0
SKU040,2025-05-12,122,298968.32,108.0
SKU040,2025-05-19,123,301418.88,119.0
SKU040,2025-05-26,134,328375.04,135.0
SKU040,2025-06-02,124,303869.44,128.0
SKU040,2025-06-09,113,276913.28,128.0
SKU040,2025-06-16,125,306320.0,124.0
SKU040,2025-06-23,119,291616.64,97.0
SKU040,2025-06-30,117,286715.52,103.0
SKU040,2025-07-07,106,259759.36,116.0
SKU040,2025-07-14,99,242605.44,102.0
SKU040,2025-07-21,97,237704.32,109.0
SKU040,2025-07-28,108,264660.48,109.0
SKU040,2025-08-04,90,220550.4,103.0
SKU040,2025-08-11,92,225451.52000000002,109.0
SKU040,2025-08-18,110,269561.6,110.0
SKU040,2025-08-25,99,242605.44,85.0
SKU040,2025-09-01,105,257308.8,94.0
SKU040,2025-09-08,106,259759.36,109.0
SKU040,2025-09-15,109,267111.04,89.0
SKU040,2025-09-22,87,213198.72,84.0
SKU040,2025-09-29,76,186242.56,91.0
SKU040,2025-10-06,82,200945.91999999998,93.0
SKU040,2025-10-13,81,198495.36,96.0
SKU040,2025-10-20,91,223000.96,92.0
SKU040,2025-10-27,103,252407.68,89.0
SKU040,2025-11-03,89,218099.84,114.0
SKU040,2025-11-10,98,240154.88,101.0
SKU040,2025-11-17,86,210748.15999999997,92.0
SKU040,2025-11-24,76,186242.56,92.0
SKU040,2025-12-01,103,252407.68,97.0
SKU040,2025-12-08,101,247506.56,90.0
SKU040,2025-12-15,93,227902.08,99.0
SKU040,2025-12-22,76,186242.56,103.0
SKU040,2025-12-29,32,78417.92,101.0
SKU041,2024-01-01,73,754581.29,
SKU041,2024-01-08,80,826938.3999999999,
SKU041,2024-01-15,66,682224.18,
SKU041,2024-01-22,82,847611.86,
SKU041,2024-01-29,83,857948.59,
SKU041,2024-02-05,76,785591.48,
SKU041,2024-02-12,77,795928.21,
SKU041,2024-02-19,72,744244.5599999999,
SKU041,2024-02-26,94,971652.62,
SKU041,2024-03-04,91,940642.43,
SKU041,2024-03-11,101,1044009.73,
SKU041,2024-03-18,110,1137040.3,
SKU041,2024-03-25,115,1188723.95,
SKU041,2024-04-01,95,981989.35,
SKU041,2024-04-08,78,806264.94,
SKU041,2024-04-15,99,1023336.27,
SKU041,2024-04-22,73,754581.29,
SKU041,2024-04-29,98,1012999.54,
SKU041,2024-05-06,101,1044009.73,
SKU041,2024-05-13,78,806264.94,
SKU041,2024-05-20,79,816601.67,
SKU041,2024-05-27,100,1033673.0,
SKU041,2024-06-03,89,919968.97,
SKU041,2024-06-10,90,930305.7000000001,
SKU041,2024-06-17,89,919968.97,
SKU041,2024-06-24,88,909632.24,
SKU041,2024-07-01,62,640877.26,
SKU041,2024-07-08,63,651213.99,
SKU041,2024-07-15,70,723571.1,
SKU041,2024-07-22,66,682224.1799999999,
SKU041,2024-07-29,71,733907.83,
SKU041,2024-08-05,71,733907.8300000001,
SKU041,2024-08-12,71,733907.83,
SKU041,2024-08-19,67,692560.9099999999,
SKU041,2024-08-26,77,795928.21,
SKU041,2024-09-02,63,651213.99,
SKU041,2024-09-09,66,682224.1799999999,
SKU041,2024-09-16,74,764918.02,
SKU041,2024-09-23,62,640877.26,
SKU041,2024-09-30,62,640877.26,
SKU041,2024-10-07,82,847611.86,
SKU041,2024-10-14,63,651213.99,
SKU041,2024-10-21,63,651213.99,
SKU041,2024-10-28,66,682224.1799999999,
SKU041,2024-11-04,75,775254.75,
SKU041,2024-11-11,65,671887.45,
SKU041,2024-11-18,62,640877.26,
SKU041,2024-11-25,66,682224.18,
SKU041,2024-12-02,75,775254.75,
SKU041,2024-12-09,54,558183.42,
SKU041,2024-12-16,79,816601.67,
SKU041,2024-12-23,80,826938.4,
SKU041,2024-12-30,74,764918.02,73.0
SKU041,2025-01-06,98,1012999.54,80.0
SKU041,2025-01-13,74,764918.02,66.0
SKU041,2025-01-20,72,744244.56,82.0
SKU041,2025-01-27,80,826938.3999999999,83.0
SKU041,2025-02-03,77,795928.21,76.0
SKU041,2025-02-10,76,785591.48,77.0
SKU041,2025-02-17,96,992326.0800000001,72.0
SKU041,2025-02-24,99,1023336.27,94.0
SKU041,2025-03-03,101,1044009.73,91.0
SKU041,2025-03-10,101,1044009.73,101.0
SKU041,2025-03-17,90,930305.7,110.0
SKU041,2025-03-24,105,1085356.65,115.0
SKU041,2025-03-31,93,961315.89,95.0
SKU041,2025-04-07,96,992326.08,78.0
SKU041,2025-04-14,91,940642.4299999999,99.0
SKU041,2025-04-21,97,1002662.81,73.0
SKU041,2025-04-28,99,1023336.27,98.0
SKU041,2025-05-05,67,692560.91,101.0
SKU041,2025-05-12,89,919968.97,78.0
SKU041,2025-05-19,79,816601.67,79.0
SKU041,2025-05-26,81,837275.13,100.0
SKU041,2025-06-02,93,961315.89,89.0
SKU041,2025-06-09,98,1012999.54,90.0
SKU041,2025-06-16,78,806264.94,89.0
SKU041,2025-06-23,72,744244.56,88.0
SKU041,2025-06-30,79,816601.6699999999,62.0
SKU041,2025-07-07,73,754581.29,63.0
SKU041,2025-07-14,93,961315.89,70.0
SKU041,2025-07-21,69,713234.37,66.0
SKU041,2025-07-28,63,651213.99,71.0
SKU041,2025-08-04,72,744244.56,71.0
SKU041,2025-08-11,81,837275.13,71.0
SKU041,2025-08-18,66,682224.1799999999,67.0
SKU041,2025-08-25,80,826938.4,77.0
SKU041,2025-09-01,72,744244.56,63.0
SKU041,2025-09-08,58,599530.34,66.0
SKU041,2025-09-15,66,682224.1799999999,74.0
SKU041,2025-09-22,62,640877.26,62.0
SKU041,2025-09-29,67,692560.9099999999,62.0
SKU041,2025-10-06,54,558183.42,82.0
SKU041,2025-10-13,62,640877.26,63.0
SKU041,2025-10-20,52,537509.96,63.0
SKU041,2025-10-27,67,692560.91,66.0
SKU041,2025-11-03,79,816601.67,75.0
SKU041,2025-11-10,65,671887.45,65.0
SKU041,2025-11-17,52,537509.96,62.0
SKU041,2025-11-24,83,857948.59,66.0
SKU041,2025-12-01,78,806264.94,75.0
SKU041,2025-12-08,66,682224.18,54.0
SKU041,2025-12-15,71,733907.8300000001,79.0
SKU041,2025-12-22,70,723571.1,80.0
SKU041,2025-12-29,25,258418.25,74.0
SKU042,2024-01-01,166,1527005.78,
SKU042,2024-01-08,157,1444216.31,
SKU042,2024-01-15,136,1251040.88,
SKU042,2024-01-22,155,1425818.65,
SKU042,2024-01-29,157,1444216.31,
SKU042,2024-02-05,165,1517806.95,
SKU042,2024-02-12,148,1361426.84,
SKU042,2024-02-19,162,1490210.46,
SKU042,2024-02-26,208,1913356.6400000001,
SKU042,2024-03-04,182,1674187.06,
SKU042,2024-03-11,181,1664988.23,
SKU042,2024-03-18,189,1738578.87,
SKU042,2024-03-25,196,1802970.68,
SKU042,2024-04-01,193,1775374.19,
SKU042,2024-04-08,194,1784573.02,
SKU042,2024-04-15,163,1499409.29,
SKU042,2024-04-22,199,1830567.17,
SKU042,2024-04-29,201,1848964.83,
SKU042,2024-05-06,166,1527005.78,
SKU042,2024-05-13,191,1756976.53,
SKU042,2024-05-20,172,1582198.76,
SKU042,2024-05-27,212,1950151.96,
SKU042,2024-06-03,158,1453415.1400000001,
SKU042,2024-06-10,195,1793771.85,
SKU042,2024-06-17,184,1692584.72,
SKU042,2024-06-24,159,1462613.97,
SKU042,2024-07-01,142,1306233.86,
SKU042,2024-07-08,145,1333830.35,
SKU042,2024-07-15,147,1352228.01,
SKU042,2024-07-22,158,1453415.1400000001,
SKU042,2024-07-29,143,1315432.69,
SKU042,2024-08-05,139,1278637.37,
SKU042,2024-08-12,141,1297035.03,
SKU042,2024-08-19,126,1159052.58,
SKU042,2024-08-26,147,1352228.01,
SKU042,2024-09-02,147,1352228.01,
SKU042,2024-09-09,126,1159052.58,
SKU042,2024-09-16,147,1352228.01,
SKU042,2024-09-23,133,1223444.39,
SKU042,2024-09-30,120,1103859.6,
SKU042,2024-10-07,125,1149853.75,
SKU042,2024-10-14,131,1205046.73,
SKU042,2024-10-21,114,1048666.62,
SKU042,2024-10-28,136,1251040.88,
SKU042,2024-11-04,121,1113058.43,
SKU042,2024-11-11,148,1361426.84,
SKU042,2024-11-18,138,1269438.54,
SKU042,2024-11-25,133,1223444.3900000001,
SKU042,2024-12-02,159,1462613.97,
SKU042,2024-12-09,132,1214245.56,
SKU042,2024-12-16,122,1122257.26,
SKU042,2024-12-23,158,1453415.14,
SKU042,2024-12-30,157,1444216.31,166.0
SKU042,2025-01-06,137,1260239.71,157.0
SKU042,2025-01-13,155,1425818.65,136.0
SKU042,2025-01-20,149,1370625.67,155.0
SKU042,2025-01-27,162,1490210.46,157.0
SKU042,2025-02-03,151,1389023.33,165.0
SKU042,2025-02-10,179,1646590.57,148.0
SKU042,2025-02-17,165,1517806.95,162.0
SKU042,2025-02-24,175,1609795.25,208.0
SKU042,2025-03-03,193,1775374.19,182.0
SKU042,2025-03-10,194,1784573.02,181.0
SKU042,2025-03-17,182,1674187.06,189.0
SKU042,2025-03-24,183,1683385.8900000001,196.0
SKU042,2025-03-31,201,1848964.83,193.0
SKU042,2025-04-07,168,1545403.44,194.0
SKU042,2025-04-14,174,1600596.42,163.0
SKU042,2025-04-21,180,1655789.4,199.0
SKU042,2025-04-28,194,1784573.02,201.0
SKU042,2025-05-05,192,1766175.3599999999,166.0
SKU042,2025-05-12,202,1858163.66,191.0
SKU042,2025-05-19,180,1655789.4,172.0
SKU042,2025-05-26,172,1582198.76,212.0
SKU042,2025-06-02,199,1830567.17,158.0
SKU042,2025-06-09,181,1664988.23,195.0
SKU042,2025-06-16,179,1646590.5699999998,184.0
SKU042,2025-06-23,197,1812169.5099999998,159.0
SKU042,2025-06-30,163,1499409.29,142.0
SKU042,2025-07-07,158,1453415.1400000001,145.0
SKU042,2025-07-14,161,1481011.63,147.0
SKU042,2025-07-21,157,1444216.31,158.0
SKU042,2025-07-28,167,1536204.61,143.0
SKU042,2025-08-04,141,1297035.03,139.0
SKU042,2025-08-11,142,1306233.8599999999,141.0
SKU042,2025-08-18,154,1416619.8199999998,126.0
SKU042,2025-08-25,162,1490210.46,147.0
SKU042,2025-09-01,146,1343029.18,147.0
SKU042,2025-09-08,149,1370625.67,126.0
SKU042,2025-09-15,169,1554602.27,147.0
SKU042,2025-09-22,123,1131456.09,133.0
SKU042,2025-09-29,132,1214245.56,120.0
SKU042,2025-10-06,137,1260239.71,125.0
SKU042,2025-10-13,138,1269438.54,131.0
SKU042,2025-10-20,117,1076263.1099999999,114.0
SKU042,2025-10-27,134,1232643.22,136.0
SKU042,2025-11-03,141,1297035.03,121.0
SKU042,2025-11-10,132,1214245.56,148.0
SKU042,2025-11-17,124,1140654.92,138.0
SKU042,2025-11-24,142,1306233.8599999999,133.0
SKU042,2025-12-01,156,1435017.48,159.0
SKU042,2025-12-08,125,1149853.75,132.0
SKU042,2025-12-15,173,1591397.5899999999,122.0
SKU042,2025-12-22,148,1361426.8399999999,158.0
SKU042,2025-12-29,57,524333.3099999999,157.0
SKU043,2024-01-01,157,1373085.8900000001,
SKU043,2024-01-08,141,1233153.57,
SKU043,2024-01-15,140,1224407.8,
SKU043,2024-01-22,166,1451797.82,
SKU043,2024-01-29,173,1513018.21,
SKU043,2024-02-05,177,1548001.29,
SKU043,2024-02-12,152,1329357.04,
SKU043,2024-02-19,168,1469289.36,
SKU043,2024-02-26,182,1591730.1400000001,
SKU043,2024-03-04,175,1530509.75,
SKU043,2024-03-11,175,1530509.75,
SKU043,2024-03-18,171,1495526.67,
SKU043,2024-03-25,177,1548001.29,
SKU043,2024-04-01,172,1504272.44,
SKU043,2024-04-08,170,1486780.9,
SKU043,2024-04-15,187,1635458.99,
SKU043,2024-04-22,192,1679187.8399999999,
SKU043,2024-04-29,174,1521763.98,
SKU043,2024-05-06,179,1565492.83,
SKU043,2024-05-13,181,1582984.3699999999,
SKU043,2024-05-20,178,1556747.06,
SKU043,2024-05-27,191,1670442.07,
SKU043,2024-06-03,169,1478035.13,
SKU043,2024-06-10,179,1565492.83,
SKU043,2024-06-17,169,1478035.13,
SKU043,2024-06-24,172,1504272.44,
SKU043,2024-07-01,136,1189424.72,
SKU043,2024-07-08,172,1504272.44,
SKU043,2024-07-15,141,1233153.57,
SKU043,2024-07-22,160,1399323.2,
SKU043,2024-07-29,160,1399323.2,
SKU043,2024-08-05,123,1075729.71,
SKU043,2024-08-12,136,1189424.72,
SKU043,2024-08-19,123,1075729.71,
SKU043,2024-08-26,140,1224407.8,
SKU043,2024-09-02,148,1294373.96,
SKU043,2024-09-09,124,1084475.48,
SKU043,2024-09-16,136,1189424.72,
SKU043,2024-09-23,140,1224407.8,
SKU043,2024-09-30,130,1136950.1,
SKU043,2024-10-07,113,988272.01,
SKU043,2024-10-14,121,1058238.17,
SKU043,2024-10-21,132,1154441.6400000001,
SKU043,2024-10-28,130,1136950.0999999999,
SKU043,2024-11-04,128,1119458.56,
SKU043,2024-11-11,140,1224407.8,
SKU043,2024-11-18,142,1241899.3399999999,
SKU043,2024-11-25,127,1110712.79,
SKU043,2024-12-02,147,1285628.19,
SKU043,2024-12-09,133,1163187.41,
SKU043,2024-12-16,133,1163187.41,
SKU043,2024-12-23,131,1145695.8699999999,
SKU043,2024-12-30,169,1478035.1300000001,157.0
SKU043,2025-01-06,166,1451797.82,141.0
SKU043,2025-01-13,157,1373085.89,140.0
SKU043,2025-01-20,155,1355594.3499999999,166.0
SKU043,2025-01-27,161,1408068.97,173.0
SKU043,2025-02-03,191,1670442.07,177.0
SKU043,2025-02-10,168,1469289.3599999999,152.0
SKU043,2025-02-17,153,1338102.81,168.0
SKU043,2025-02-24,193,1687933.6099999999,182.0
SKU043,2025-03-03,186,1626713.22,175.0
SKU043,2025-03-10,184,1609221.68,175.0
SKU043,2025-03-17,191,1670442.07,171.0
SKU043,2025-03-24,200,1749154.0,177.0
SKU043,2025-03-31,188,1644204.76,172.0
SKU043,2025-04-07,176,1539255.52,170.0
SKU043,2025-04-14,184,1609221.6800000002,187.0
SKU043,2025-04-21,176,1539255.52,192.0
SKU043,2025-04-28,179,1565492.83,174.0
SKU043,2025-05-05,165,1443052.05,179.0
SKU043,2025-05-12,170,1486780.9,181.0
SKU043,2025-05-19,184,1609221.68,178.0
SKU043,2025-05-26,192,1679187.84,191.0
SKU043,2025-06-02,194,1696679.38,169.0
SKU043,2025-06-09,178,1556747.06,179.0
SKU043,2025-06-16,180,1574238.6,169.0
SKU043,2025-06-23,179,1565492.83,172.0
SKU043,2025-06-30,155,1355594.35,136.0
SKU043,2025-07-07,161,1408068.97,172.0
SKU043,2025-07-14,161,1408068.97,141.0
SKU043,2025-07-21,132,1154441.64,160.0
SKU043,2025-07-28,149,1303119.73,160.0
SKU043,2025-08-04,156,1364340.12,123.0
SKU043,2025-08-11,142,1241899.34,136.0
SKU043,2025-08-18,130,1136950.1,123.0
SKU043,2025-08-25,139,1215662.03,140.0
SKU043,2025-09-01,133,1163187.4100000001,148.0
SKU043,2025-09-08,143,1250645.1099999999,124.0
SKU043,2025-09-15,143,1250645.1099999999,136.0
SKU043,2025-09-22,121,1058238.17,140.0
SKU043,2025-09-29,115,1005763.55,130.0
SKU043,2025-10-06,125,1093221.25,113.0
SKU043,2025-10-13,123,1075729.71,121.0
SKU043,2025-10-20,117,1023255.09,132.0
SKU043,2025-10-27,147,1285628.19,130.0
SKU043,2025-11-03,148,1294373.96,128.0
SKU043,2025-11-10,145,1268136.65,140.0
SKU043,2025-11-17,144,1259390.88,142.0
SKU043,2025-11-24,113,988272.01,127.0
SKU043,2025-12-01,127,1110712.79,147.0
SKU043,2025-12-08,142,1241899.34,133.0
SKU043,2025-12-15,132,1154441.6400000001,133.0
SKU043,2025-12-22,126,1101967.02,131.0
SKU043,2025-12-29,75,655932.75,169.0
SKU044,2024-01-01,66,357210.48,
SKU044,2024-01-08,83,449219.24,
SKU044,2024-01-15,71,384271.88,
SKU044,2024-01-22,64,346385.92,
SKU044,2024-01-29,76,411333.28,
SKU044,2024-02-05,65,351798.2,
SKU044,2024-02-12,77,416745.56,
SKU044,2024-02-19,70,378859.6,
SKU044,2024-02-26,89,481692.92,
SKU044,2024-03-04,69,373447.32,
SKU044,2024-03-11,94,508754.32,
SKU044,2024-03-18,78,422157.83999999997,
SKU044,2024-03-25,88,476280.64,
SKU044,2024-04-01,81,438394.68,
SKU044,2024-04-08,76,411333.28,
SKU044,2024-04-15,77,416745.56,
SKU044,2024-04-22,84,454631.52,
SKU044,2024-04-29,79,427570.12,
SKU044,2024-05-06,84,454631.51999999996,
SKU044,2024-05-13,70,378859.6,
SKU044,2024-05-20,77,416745.56,
SKU044,2024-05-27,85,460043.8,
SKU044,2024-06-03,78,422157.83999999997,
SKU044,2024-06-10,81,438394.68,
SKU044,2024-06-17,77,416745.56,
SKU044,2024-06-24,90,487105.2,
SKU044,2024-07-01,71,384271.88,
SKU044,2024-07-08,71,384271.88,
SKU044,2024-07-15,78,422157.83999999997,
SKU044,2024-07-22,78,422157.83999999997,
SKU044,2024-07-29,66,357210.48,
SKU044,2024-08-05,60,324736.8,
SKU044,2024-08-12,76,411333.28,
SKU044,2024-08-19,55,297675.39999999997,
SKU044,2024-08-26,70,378859.6,
SKU044,2024-09-02,60,324736.8,
SKU044,2024-09-09,63,340973.64,
SKU044,2024-09-16,56,303087.68,
SKU044,2024-09-23,68,368035.04,
SKU044,2024-09-30,48,259789.44,
SKU044,2024-10-07,57,308499.95999999996,
SKU044,2024-10-14,61,330149.08,
SKU044,2024-10-21,57,308499.96,
SKU044,2024-10-28,59,319324.52,
SKU044,2024-11-04,48,259789.44,
SKU044,2024-11-11,54,292263.12,
SKU044,2024-11-18,44,238140.32,
SKU044,2024-11-25,59,319324.52,
SKU044,2024-12-02,50,270614.0,
SKU044,2024-12-09,54,292263.12,
SKU044,2024-12-16,52,281438.56,
SKU044,2024-12-23,60,324736.8,
SKU044,2024-12-30,63,340973.64,66.0
SKU044,2025-01-06,76,411333.27999999997,83.0
SKU044,2025-01-13,81,438394.68,71.0
SKU044,2025-01-20,71,384271.88,64.0
SKU044,2025-01-27,67,362622.76,76.0
SKU044,2025-02-03,69,373447.32,65.0
SKU044,2025-02-10,66,357210.48,77.0
SKU044,2025-02-17,67,362622.76,70.0
SKU044,2025-02-24,75,405921.0,89.0
SKU044,2025-03-03,90,487105.2,69.0
SKU044,2025-03-10,88,476280.64,94.0
SKU044,2025-03-17,85,460043.8,78.0
